id,transaction_id,product_id,quantity,price
238,73,5,1,24.11
239,73,3,1,72.22
240,74,11,1,112.8
241,74,17,3,127.02
242,74,2,2,39.72
243,75,13,2,108.06
244,76,19,1,107.63
245,76,2,1,48.9
246,76,4,2,78.24
247,76,9,3,113.01
248,77,17,2,180.42
249,77,3,1,39.77
250,78,15,1,123.0
251,78,4,1,89.49
252,78,18,2,138.44
253,78,6,1,29.36
254,78,1,3,98.64
255,79,3,2,63.24
256,80,8,2,75.6
257,80,19,3,104.04
258,81,11,1,141.64
259,82,9,2,54.07
260,82,8,1,103.55
261,82,2,3,12.13
262,82,7,3,151.03
263,82,14,2,125.74
264,83,16,1,177.62
265,83,17,1,168.43
266,83,15,1,156.53
267,83,1,1,56.57
268,84,12,3,198.55
269,84,11,1,179.32
270,85,13,1,129.42
271,86,15,3,121.92
272,86,6,1,86.51
273,86,14,3,193.1
274,86,15,1,176.96
275,86,6,2,99.39
276,87,7,1,43.22
277,87,1,3,26.12
278,87,19,2,148.28
279,87,7,2,113.48
280,87,6,1,29.49
281,88,1,1,30.03
282,89,17,1,182.52
283,89,4,3,28.2
284,90,14,3,183.26
285,90,4,2,59.45
286,90,19,3,165.3
287,90,9,2,66.43
288,91,11,2,137.19
289,91,12,2,128.57
290,91,13,1,194.74
291,91,19,1,103.5
292,91,11,2,198.2
293,92,2,2,19.16
294,92,4,2,61.25
295,92,13,1,155.53
296,92,6,2,34.14
297,93,5,1,31.9
298,94,19,2,122.58
299,94,5,2,48.17
300,95,3,1,32.32
301,95,3,1,59.74
302,95,17,2,100.24
303,96,9,2,65.83
304,96,14,3,158.3
305,96,9,1,131.8
306,96,15,2,112.28
307,97,12,1,192.58
308,97,9,2,132.33
309,98,2,1,21.98
310,98,18,1,182.54
311,98,6,2,61.88
312,98,17,1,163.19
313,99,16,1,186.9
314,100,14,2,137.69
315,100,6,3,59.45
316,101,11,2,104.48
317,102,10,2,192.46
318,102,6,1,48.83
319,102,18,1,195.19
320,103,2,2,20.42
321,103,5,1,44.9
322,103,4,1,75.96
323,104,18,3,133.52
324,104,10,1,182.06
325,104,7,1,78.6
326,104,5,3,15.46
327,105,3,1,66.95
328,105,17,2,179.08
329,105,8,3,153.86
330,105,2,1,39.53
331,105,15,2,174.36
332,106,9,2,148.9
333,106,1,2,51.17
334,106,19,2,192.88
335,107,18,1,154.01
336,107,11,3,179.86
337,107,7,2,48.26
338,107,17,2,106.51
339,107,14,1,123.89
340,108,9,1,128.96
341,108,19,2,151.04
342,108,9,2,59.92
343,109,2,1,48.3
344,109,15,3,129.8
345,109,13,3,155.26
346,109,8,2,260.82
347,109,7,1,149.69
348,110,14,3,114.61
349,111,5,1,23.9
350,112,13,3,118.61
351,113,3,1,82.6
352,113,17,1,117.74
353,113,18,3,121.23
354,113,1,2,64.8
355,114,13,2,159.01
356,114,16,2,136.08
357,114,7,2,135.27
358,114,11,2,182.85
359,115,5,3,47.44
360,115,15,1,180.43
361,116,15,3,119.14
362,117,3,1,34.19
363,117,8,1,291.19
364,117,19,1,106.7
365,117,18,2,175.33
366,118,11,3,110.87
367,118,9,1,39.78
368,118,2,3,47.86
369,118,7,1,162.45
370,119,2,2,38.34
371,119,4,1,27.0
372,119,10,2,126.62
373,119,10,2,113.94
374,119,5,2,13.38
375,120,11,1,103.34
376,120,6,1,60.03
377,121,13,2,177.01
378,121,19,2,166.66
379,121,9,3,193.28
380,121,19,2,183.69
381,122,11,2,167.47
382,122,7,1,147.49
383,122,7,2,129.41
384,122,4,3,63.65
385,122,4,3,70.6
386,123,14,1,122.37
387,123,14,2,129.58
388,123,18,2,195.19
389,124,6,1,83.17
390,125,7,1,57.66
391,125,3,3,28.79
392,125,19,3,192.33
393,126,15,2,163.72
394,126,18,3,142.57
395,126,7,1,68.86
396,126,10,1,181.91
397,126,9,2,81.69
398,127,8,1,115.5
399,127,1,3,77.95
400,128,6,2,70.05
401,128,15,1,178.27
402,128,12,3,174.34
403,128,8,1,119.6
404,129,3,2,81.68
405,129,8,1,228.87
406,129,11,3,176.94
407,129,2,3,34.09
408,130,4,1,28.87
409,130,5,1,33.15
410,131,17,2,152.69
411,132,14,3,173.74
412,132,4,3,86.75
413,132,10,1,195.08
414,132,6,1,48.44
415,132,14,3,183.07
416,133,2,3,49.86
417,133,18,1,189.67
418,133,14,3,172.89
419,133,13,1,187.16
420,134,7,1,42.04
421,135,7,2,71.78
422,135,17,3,179.5
423,136,9,1,192.64
424,136,18,1,159.88
425,136,19,3,105.7
426,136,6,3,93.39
427,137,6,2,22.28
428,137,12,1,145.73
429,138,16,3,173.08
430,138,8,1,189.29
431,139,19,3,182.47
432,139,16,2,134.75
433,140,12,3,148.11
434,140,9,3,41.28
435,140,1,2,83.94
436,141,4,3,96.71
437,141,14,1,117.97
438,141,19,2,155.37
439,142,16,2,167.66
440,142,16,2,150.06
441,142,9,1,169.38
442,142,19,1,150.35
443,142,15,1,160.93
444,143,8,1,285.8
445,143,3,3,25.97
446,143,18,2,168.02
447,144,9,2,31.4
448,145,4,2,35.26
449,145,9,1,142.64
450,145,17,1,157.75
451,146,12,2,176.51
452,146,9,2,80.63
453,147,7,1,72.3
454,147,3,3,64.12
455,147,3,1,36.0
456,148,2,3,33.51
457,149,19,3,162.15
458,149,8,1,105.13
459,149,16,1,109.73
460,149,14,2,150.3
461,150,8,2,74.72
462,150,18,1,142.12
463,150,19,1,130.02
464,150,2,2,39.69
465,150,18,3,136.53
466,151,16,3,107.38
467,152,16,2,149.15
468,153,15,2,111.44
469,153,7,1,128.51
470,153,4,2,55.33
471,154,5,3,35.78
472,155,11,2,167.8
473,156,3,3,87.16
474,156,7,2,158.53
475,156,12,1,197.21
476,156,1,3,83.09
477,157,1,1,80.24
478,157,2,1,47.17
479,157,19,2,130.41
480,158,7,3,141.09
481,158,3,1,26.76
482,158,13,2,115.87
483,159,17,3,168.84
484,160,6,2,47.24
485,160,4,1,42.48
486,161,10,1,102.89
487,162,9,3,54.99
488,162,1,1,81.61
489,162,8,3,86.34
490,162,8,1,261.72
491,163,8,1,239.03
492,163,3,3,83.95
493,163,7,1,33.76
494,163,8,3,94.12
495,163,16,1,111.98
496,164,11,2,183.4
497,165,1,3,76.61
498,166,16,3,147.16
499,166,10,2,174.58
500,166,2,1,35.31
501,166,13,3,152.86
502,167,1,3,81.43
503,168,12,1,108.6
504,169,5,1,19.31
505,169,19,1,126.2
506,169,2,3,40.42
507,169,1,1,36.55
508,170,2,1,26.88
509,170,11,2,188.39
510,170,18,1,143.98
511,170,14,3,167.6
512,171,10,2,166.2
513,172,9,3,126.04
514,173,12,1,172.77
515,173,13,1,194.86
516,173,6,3,33.16
517,174,1,1,49.72
518,174,1,2,36.42
519,174,9,3,167.81
520,174,6,3,23.17
521,175,4,3,30.17
522,175,13,2,194.96
523,176,5,3,19.24
524,176,4,3,80.05
525,176,10,3,181.85
526,176,4,2,37.72
527,176,14,2,119.65
528,177,12,1,151.69
529,177,3,3,79.43
530,177,6,3,90.66
531,177,1,2,71.76
532,178,18,1,199.16
533,179,5,3,40.62
534,179,11,3,115.33
535,179,9,3,126.2
536,179,6,2,46.38
537,179,13,3,122.98
538,180,15,1,117.28
539,180,3,3,78.72
540,180,1,3,81.16
541,180,12,2,147.04
542,180,11,3,123.99
543,181,13,3,108.88
544,181,7,2,37.58
545,181,18,3,103.85
546,181,12,3,171.57
547,181,18,1,150.2
548,182,11,3,158.82
549,182,8,3,265.51
550,182,19,3,188.01
551,183,2,3,27.98
552,183,3,3,62.19
553,183,11,3,123.91
554,183,9,2,68.9
555,184,18,1,111.84
556,184,1,2,88.51
557,184,19,1,171.95
558,184,12,3,147.63
559,185,13,1,199.66
560,185,19,3,119.5
561,185,9,2,84.64
562,185,6,2,77.16
563,186,7,1,30.91
564,186,13,1,166.34
565,186,6,1,44.39
566,187,3,2,63.19
567,187,18,3,184.28
568,188,19,1,128.48
569,188,16,3,143.68
570,189,8,1,99.42
571,189,4,2,55.04
572,189,11,2,128.59
573,189,19,1,116.86
574,189,17,2,144.09
575,190,13,2,197.08
576,190,1,1,97.56
577,191,1,2,76.5
578,191,3,1,59.63
579,191,8,2,159.78
580,191,14,2,183.75
581,192,19,2,106.82
582,192,11,2,187.82
583,192,6,3,70.32
584,193,13,3,197.89
585,193,15,3,141.44
586,193,17,3,118.52
587,193,11,1,159.8
588,193,5,1,28.28
589,194,12,2,120.58
590,194,1,3,85.1
591,194,1,3,86.68
592,194,3,2,99.06
593,194,2,1,44.17
594,195,13,3,113.99
595,195,1,2,58.88
596,196,7,1,40.96
597,196,5,1,32.71
598,196,2,3,33.08
599,196,16,1,169.9
600,196,3,1,43.79
601,197,12,2,144.65
602,197,18,1,167.55
603,197,18,1,143.48
604,198,16,2,172.01
605,198,4,3,67.0
606,198,4,1,37.2
607,198,17,1,163.14
608,199,5,1,32.29
609,199,16,3,162.68
610,199,11,1,185.95
611,199,14,2,122.35
612,200,13,2,101.91
613,200,2,3,29.81
614,200,17,1,181.51
615,200,5,3,47.29
616,200,2,1,13.03
617,201,2,3,33.34
618,201,12,2,121.05
619,201,5,3,16.72
620,202,16,3,144.23
621,202,8,1,249.42
622,202,13,2,116.61
623,202,19,2,131.96
624,203,8,1,226.33
625,203,3,3,43.96
626,203,17,3,151.59
627,203,17,1,190.45
628,204,7,1,40.94
629,204,3,1,32.13
630,205,1,3,24.64
631,206,1,2,28.11
632,207,18,2,184.92
633,207,11,1,124.23
634,207,12,3,145.14
635,207,15,2,135.21
636,207,11,2,170.6
637,208,2,1,25.27
638,208,14,2,157.88
639,209,18,3,199.66
640,209,19,1,187.54
641,209,4,1,53.1
642,209,3,2,90.47
643,209,17,2,103.86
644,210,6,2,89.47
645,210,11,1,113.65
646,210,9,2,44.9
647,210,7,3,50.39
648,211,15,1,181.56
649,211,13,3,120.36
650,212,5,2,45.29
651,213,9,2,31.92
652,213,2,2,18.41
653,213,2,2,28.02
654,213,15,1,182.74
655,214,5,1,40.22
656,214,5,1,48.59
657,215,3,3,55.08
658,215,5,1,44.9
659,215,15,3,189.71
660,216,10,3,188.13
661,217,3,3,82.77
662,217,3,2,88.26
663,217,18,1,152.23
664,218,19,1,191.87
665,218,2,2,42.15
666,218,15,2,175.16
667,218,15,1,151.23
668,218,18,3,121.37
669,219,1,2,75.48
670,220,15,2,129.62
671,221,18,1,193.54
672,221,6,3,23.76
673,221,14,2,106.86
674,221,6,3,98.06
675,221,15,3,189.17
676,222,10,1,185.41
677,222,8,2,78.74
678,222,17,1,137.65
679,222,18,1,122.25
680,223,17,3,152.81
681,223,1,1,20.99
682,223,13,1,172.72
683,223,10,1,160.54
684,223,12,3,103.1
685,224,11,2,197.41
686,225,12,2,194.45
687,226,5,1,27.11
688,227,3,1,68.46
689,227,2,1,43.48
690,227,16,2,189.18
691,227,18,1,193.79
692,227,3,3,83.62
693,228,19,3,138.99
694,229,9,2,135.98
695,229,4,2,91.67
696,229,9,2,198.14
697,229,6,2,46.34
698,229,5,3,21.8
699,230,1,1,77.54
700,230,8,1,61.77
701,231,17,2,100.54
702,232,8,3,254.83
703,232,10,3,149.21
704,233,1,3,61.78
705,234,6,2,73.09
706,234,14,3,144.53
707,234,18,2,189.92
708,234,14,1,183.24
709,235,8,1,108.47
710,235,19,3,121.63
711,235,15,2,186.33
712,235,18,3,144.25
713,235,11,2,166.44
714,236,4,3,33.17
715,236,13,3,135.79
716,236,11,3,111.08
717,237,14,2,131.32
718,237,12,1,183.97
719,237,13,1,138.48
720,238,12,2,180.41
721,238,15,3,103.53
722,238,10,2,178.25
723,239,8,2,197.74
724,239,1,1,64.99
725,239,8,3,72.92
726,239,14,2,112.16
727,240,6,3,85.66
728,241,13,3,111.9
729,241,12,3,176.99
730,242,5,3,14.14
731,242,18,2,139.03
732,242,2,2,42.36
733,242,18,2,157.55
734,243,13,3,166.43
735,244,1,1,56.27
736,245,4,2,46.32
737,245,18,1,102.8
738,246,18,3,128.87
739,247,16,2,159.42
740,247,14,1,112.54
741,247,6,3,85.63
742,248,2,3,44.52
743,248,17,1,148.31
744,248,1,3,71.13
745,248,2,1,32.26
746,248,6,1,49.1
747,249,3,3,92.04
748,249,10,2,151.85
749,250,12,3,184.81
750,250,13,3,180.27
751,250,2,1,25.96
752,250,17,2,164.47
753,250,10,3,190.0
754,251,14,3,182.15
755,251,18,2,129.52
756,252,17,1,188.97
757,252,12,3,181.85
758,252,19,2,125.01
759,252,18,1,128.89
760,253,11,1,131.56
761,254,10,1,192.6
762,254,14,2,196.65
763,254,9,3,130.08
764,255,18,2,133.13
765,255,17,1,173.26
766,256,18,2,186.01
767,257,8,1,218.25
768,257,16,2,183.05
769,257,1,1,22.37
770,257,11,1,118.4
771,258,16,1,198.57
772,258,6,2,97.85
773,258,15,2,156.83
774,258,12,1,141.77
775,259,4,2,88.96
776,259,19,3,115.0
777,260,13,1,176.71
778,261,14,1,104.47
779,262,19,2,138.5
780,263,10,1,139.7
781,263,13,3,143.95
782,263,12,1,118.57
783,263,19,2,182.42
784,264,1,2,94.12
785,264,8,3,192.86
786,264,19,2,196.34
787,265,7,2,154.46
788,265,7,2,150.66
789,265,1,2,63.83
790,265,8,2,221.39
791,266,3,2,82.66
792,266,18,1,191.82
793,267,1,1,55.1
794,267,2,3,48.09
795,267,6,3,86.91
796,268,16,2,152.93
797,268,7,1,140.37
798,268,4,1,29.81
799,268,10,1,109.73
800,268,10,2,197.93
801,269,17,2,143.58
802,269,10,2,130.59
803,269,13,2,108.76
804,270,15,1,161.27
805,270,8,2,234.09
806,271,6,3,68.99
807,271,8,3,65.48
808,271,3,2,72.82
809,272,8,1,182.64
810,272,5,3,30.71
811,272,9,3,158.27
812,272,3,2,50.33
813,272,2,2,41.64
814,273,2,1,18.91
815,273,11,2,119.91
816,273,1,3,74.76
817,273,10,1,104.06
818,274,1,1,56.88
819,275,2,2,12.57
820,275,18,1,137.99
821,275,6,1,60.39
822,276,19,3,111.4
823,277,10,1,133.23
824,277,14,1,182.02
825,278,18,2,186.02
826,278,18,2,161.99
827,279,13,1,156.29
828,280,2,2,19.31
829,280,3,2,39.56
830,281,14,3,196.37
831,282,19,2,167.93
832,283,4,3,85.59
833,283,3,2,93.76
834,283,14,2,109.27
835,283,19,1,124.06
836,284,7,3,192.54
837,284,11,1,109.31
838,284,10,1,174.28
839,284,12,2,192.32
840,285,19,1,153.88
841,285,8,1,64.34
842,285,11,3,100.12
843,285,15,1,122.7
844,286,3,1,60.17
845,286,19,2,142.52
846,286,4,3,24.23
847,287,9,2,148.97
848,287,11,2,170.58
849,288,10,1,165.8
850,288,2,2,49.81
851,288,13,2,127.63
852,289,4,1,20.35
853,289,6,1,83.21
854,289,16,3,111.43
855,289,8,1,57.54
856,290,1,1,49.66
857,290,6,3,53.0
858,290,18,1,169.71
859,290,5,2,37.24
860,290,5,1,18.54
861,291,16,2,175.34
862,291,6,2,44.59
863,291,12,2,137.88
864,292,7,2,97.07
865,292,3,1,63.72
866,292,14,1,123.26
867,293,15,2,165.41
868,294,12,3,143.77
869,294,12,2,189.63
870,294,14,1,176.48
871,294,10,1,143.54
872,294,14,1,142.96
873,295,15,1,107.49
874,295,6,1,31.25
875,296,6,3,31.07
876,296,17,1,179.35
877,296,14,3,182.64
878,297,17,1,124.61
879,297,3,2,51.31
880,297,5,3,32.77
881,297,16,3,167.83
882,298,11,2,148.8
883,298,16,3,196.95
884,298,2,1,46.79
885,298,1,2,61.73
886,299,15,1,154.32
887,299,9,3,129.88
888,299,17,1,159.48
889,299,16,1,137.75
890,300,5,1,35.45
891,300,11,1,194.78
892,300,4,2,82.31
893,301,8,2,264.69
894,301,14,2,178.4
895,301,15,3,101.07
896,301,17,3,124.11
897,301,10,1,139.46
898,302,14,1,176.98
899,303,14,2,164.78
900,304,3,3,62.14
901,304,14,3,127.63
902,305,13,3,148.34
903,305,15,3,112.81
904,306,13,2,176.93
905,306,19,3,159.3
906,306,15,2,128.96
907,307,9,1,57.52
908,307,2,3,36.52
909,307,9,2,129.67
910,308,4,2,99.31
911,308,12,3,117.96
912,308,5,1,47.34
913,309,15,2,130.34
914,309,4,3,83.41
915,310,8,3,225.7
916,310,2,3,33.0
917,310,11,3,144.98
918,310,18,2,173.24
919,311,3,2,37.29
920,311,12,3,128.31
921,311,1,1,79.01
922,311,16,2,127.02
923,312,1,2,67.94
924,312,12,3,100.36
925,312,10,2,183.3
926,312,13,2,191.91
927,312,13,2,161.28
928,313,12,1,118.28
929,313,11,3,131.12
930,313,7,3,96.77
931,313,12,1,152.02
932,314,10,1,111.37
933,314,11,2,127.73
934,314,14,2,169.73
935,314,1,2,43.41
936,314,18,3,168.84
937,315,5,1,27.53
938,315,4,1,39.27
939,315,7,2,99.73
940,316,13,2,157.08
941,316,6,3,85.03
942,316,11,3,143.94
943,317,17,3,185.14
944,317,6,3,46.13
945,317,12,1,128.07
946,318,3,3,24.11
947,318,14,1,185.2
948,319,8,1,86.78
949,320,13,3,167.4
950,320,4,3,45.09
951,320,12,1,196.58
952,320,5,2,40.48
953,320,9,3,126.88
954,321,6,1,75.5
955,321,9,2,170.95
956,321,2,3,25.0
957,322,1,2,51.74
958,322,8,2,284.66
959,322,7,1,125.45
960,323,9,2,167.8
961,323,12,1,186.38
962,323,18,3,111.55
963,324,2,2,31.32
964,325,7,2,109.18
965,325,15,1,142.04
966,326,8,2,167.12
967,326,17,1,196.15
968,326,16,3,143.58
969,326,15,2,145.18
970,326,15,2,111.64
971,327,4,2,74.57
972,328,18,1,112.43
973,329,18,1,149.54
974,330,18,2,110.2
975,330,7,2,56.67
976,330,15,1,187.36
977,330,4,3,32.24
978,330,3,3,95.72
979,331,19,1,159.48
980,332,18,3,184.7
981,333,18,3,155.59
982,334,3,3,71.22
983,334,14,3,105.76
984,334,8,2,294.39
985,334,13,3,136.82
986,334,11,1,171.01
987,335,15,3,123.17
988,335,12,3,101.69
989,335,12,1,117.08
990,336,5,3,39.29
991,336,17,3,181.07
992,336,18,2,154.51
993,336,8,3,241.2
994,337,14,2,138.87
995,337,4,3,53.96
996,337,12,2,125.77
997,337,6,2,87.27
998,337,9,3,105.96
999,338,18,3,174.87
1000,338,5,2,31.91
1001,338,10,2,138.01
1002,338,12,2,189.05
1003,339,10,3,124.27
1004,339,12,1,183.72
1005,339,12,1,183.26
1006,339,1,3,23.95
1007,339,1,2,28.57
1008,340,15,2,178.16
1009,341,3,2,70.51
1010,341,7,1,106.74
1011,341,2,3,45.69
1012,341,2,1,15.55
1013,342,16,3,148.06
1014,342,16,3,138.13
1015,342,7,1,68.86
1016,343,2,1,37.29
1017,343,10,2,162.8
1018,343,17,2,178.39
1019,343,1,1,34.01
1020,344,19,2,148.76
1021,345,10,2,181.84
1022,345,10,1,173.91
1023,345,12,3,107.51
1024,345,8,3,88.54
1025,346,6,2,68.44
1026,346,11,1,147.08
1027,346,6,2,57.49
1028,346,2,1,10.85
1029,346,15,2,141.1
1030,347,15,3,131.58
1031,347,19,3,168.1
1032,347,14,1,162.25
1033,347,1,2,49.27
1034,348,3,2,79.59
1035,348,17,1,104.66
1036,348,14,1,155.98
1037,348,18,3,192.96
1038,349,3,2,43.56
1039,349,3,3,85.54
1040,350,7,1,172.41
1041,350,13,1,119.82
1042,350,5,2,17.47
1043,351,15,3,129.15
1044,351,5,3,18.5
1045,351,19,2,190.37
1046,351,4,3,47.46
1047,352,18,1,165.15
1048,352,14,1,165.17
1049,352,3,3,53.89
1050,353,8,3,103.83
1051,353,12,2,179.44
1052,353,14,2,134.2
1053,353,16,1,175.54
1054,353,10,2,184.23
1055,354,13,3,134.48
1056,355,8,2,146.11
1057,356,5,2,30.14
1058,356,18,1,110.89
1059,356,11,1,177.44
1060,357,6,1,32.77
1061,358,1,1,57.97
1062,358,6,2,50.81
1063,359,9,2,195.93
1064,360,8,1,259.62
1065,360,5,1,36.25
1066,360,8,1,231.09
1067,361,5,3,12.39
1068,361,2,2,32.96
1069,361,8,2,202.96
1070,361,5,2,46.06
1071,362,12,3,128.79
1072,362,4,3,85.23
1073,363,17,2,193.95
1074,363,3,1,93.66
1075,363,11,3,122.7
1076,363,18,1,180.89
1077,364,7,2,56.34
1078,364,13,2,186.62
1079,364,4,2,31.03
1080,364,8,2,177.58
1081,364,2,1,48.76
1082,365,7,1,82.99
1083,365,14,1,199.56
1084,365,14,2,197.15
1085,365,15,2,182.3
1086,365,11,2,122.53
1087,366,10,3,139.89
1088,366,19,2,100.18
1089,366,7,3,36.75
1090,367,12,3,105.76
1091,367,6,1,69.22
1092,367,11,1,137.06
1093,367,11,2,144.45
1094,367,11,1,101.62
1095,368,2,1,36.08
1096,368,17,1,120.95
1097,368,3,1,56.64
1098,369,11,3,167.05
1099,369,2,1,24.9
1100,370,4,2,39.36
1101,370,8,2,146.42
1102,370,7,1,132.05
1103,370,2,2,39.88
1104,371,19,3,179.86
1105,371,9,3,175.5
1106,371,9,2,80.64
1107,371,4,3,48.02
1108,371,11,2,177.78
1109,372,5,3,18.78
1110,373,7,1,88.66
1111,373,17,1,171.45
1112,374,2,1,16.2
1113,374,4,1,79.09
1114,374,6,3,26.93
1115,375,17,2,137.68
1116,375,15,3,155.77
1117,375,13,2,103.96
1118,376,12,2,106.69
1119,376,9,3,68.62
1120,376,7,2,119.68
1121,376,2,2,32.0
1122,376,17,2,105.2
1123,377,5,2,25.82
1124,377,19,2,197.09
1125,378,11,3,108.39
1126,378,2,1,39.14
1127,378,16,1,115.7
1128,378,16,2,121.34
1129,379,12,2,176.35
1130,379,13,1,161.77
1131,379,18,2,132.74
1132,379,2,3,45.71
1133,380,1,2,65.23
1134,380,8,2,126.63
1135,381,12,2,158.11
1136,381,5,1,28.35
1137,381,5,2,12.57
1138,381,1,3,88.57
1139,382,13,1,147.88
1140,383,11,3,124.27
1141,383,15,1,101.55
1142,383,5,3,12.34
1143,384,15,1,118.67
1144,384,18,3,123.4
1145,384,14,1,182.56
1146,384,8,3,277.85
1147,384,7,2,190.98
1148,385,2,1,35.76
1149,385,15,1,163.09
1150,385,6,1,40.23
1151,385,1,1,44.73
